property_id,property_name,property_type,city,state,listed_date,price,area_sqft,bedrooms,bathrooms,agent_id
P1894,Prime Residential Plot,Plot,Coimbatore,TN,1/31/2024,7829362,1465,3,2,A1794
P1895,Prime Residential Plot,Plot,Coimbatore,TN,2/1/2024,4977264,1455,2,2,A1795
P1896,Prime Residential Plot,Plot,Coimbatore,TN,2/2/2024,6649722,2923,3,2,A1796
P1897,Prime Residential Plot,Plot,Coimbatore,TN,2/3/2024,9240366,2342,3,2,A1797
P1898,Prime Residential Plot,Plot,Coimbatore,TN,2/4/2024,8454025,2073,2,2,A1798
P1899,Prime Residential Plot,Plot,Coimbatore,TN,2/5/2024,7787270,1224,2,2,A1799
P1900,Prime Residential Plot,Plot,Coimbatore,TN,2/6/2024,7888729,1105,3,2,A1800
P1901,Prime Residential Plot,Plot,Coimbatore,TN,2/7/2024,9085047,1684,3,2,A1801
P1902,Prime Residential Plot,Plot,Coimbatore,TN,2/8/2024,5871978,1960,3,2,A1802
P1903,Prime Residential Plot,Plot,Coimbatore,TN,2/9/2024,6854565,1477,2,2,A1803
P1904,Prime Residential Plot,Plot,Coimbatore,TN,2/10/2024,7716898,1566,3,2,A1804
P1905,Prime Residential Plot,Plot,Coimbatore,TN,2/11/2024,7492756,2003,3,2,A1805
P1906,Prime Residential Plot,Plot,Coimbatore,TN,2/12/2024,8076604,2090,3,2,A1806
P1907,Prime Residential Plot,Plot,Coimbatore,TN,2/13/2024,8392737,1611,2,2,A1807
P1908,Prime Residential Plot,Plot,Coimbatore,TN,2/14/2024,5433981,1318,3,2,A1808
P1909,Prime Residential Plot,Plot,Coimbatore,TN,2/15/2024,8437812,1121,2,2,A1809
P1910,Prime Residential Plot,Plot,Coimbatore,TN,2/16/2024,5165301,2638,2,2,A1810
P1911,Prime Residential Plot,Plot,Coimbatore,TN,2/17/2024,8525915,2732,3,2,A1811
P1912,Prime Residential Plot,Plot,Coimbatore,TN,2/18/2024,4858995,2286,2,2,A1812
P1913,Prime Residential Plot,Plot,Coimbatore,TN,2/19/2024,7367770,1228,3,2,A1813
P1914,Prime Residential Plot,Plot,Coimbatore,TN,2/20/2024,9079307,2457,2,2,A1814
P1915,Prime Residential Plot,Plot,Coimbatore,TN,2/21/2024,9024469,1339,3,2,A1815
P1916,Prime Residential Plot,Plot,Coimbatore,TN,2/22/2024,4786168,2525,3,2,A1816
P1917,Prime Residential Plot,Plot,Coimbatore,TN,2/23/2024,7853830,2530,3,2,A1817
P1918,Prime Residential Plot,Plot,Coimbatore,TN,2/24/2024,5849628,2900,3,2,A1818
P1919,Prime Residential Plot,Plot,Coimbatore,TN,2/25/2024,8001325,2814,3,2,A1819
P1920,Prime Residential Plot,Plot,Coimbatore,TN,2/26/2024,7993466,2381,3,2,A1820
P1921,Prime Residential Plot,Plot,Coimbatore,TN,2/27/2024,8547901,1430,3,2,A1821
P1922,Prime Residential Plot,Plot,Coimbatore,TN,2/28/2024,7288333,1846,2,2,A1822
P1923,Prime Residential Plot,Plot,Coimbatore,TN,2/29/2024,7135632,1712,2,2,A1823
P1924,Prime Residential Plot,Plot,Coimbatore,TN,3/1/2024,5396750,1190,2,2,A1824
P1925,Prime Residential Plot,Plot,Coimbatore,TN,3/2/2024,7155751,2291,3,2,A1825
P1926,Prime Residential Plot,Plot,Coimbatore,TN,3/3/2024,7779053,2066,3,2,A1826
P1927,Prime Residential Plot,Plot,Coimbatore,TN,3/4/2024,6861666,2235,2,2,A1827
P1928,Prime Residential Plot,Plot,Coimbatore,TN,3/5/2024,7263085,2173,2,2,A1828
P1929,Prime Residential Plot,Plot,Coimbatore,TN,3/6/2024,8737345,2350,2,2,A1829
P1930,Prime Residential Plot,Plot,Coimbatore,TN,3/7/2024,6404386,1463,2,2,A1830
P1931,Prime Residential Plot,Plot,Coimbatore,TN,3/8/2024,4802893,1874,3,2,A1831
P1932,Prime Residential Plot,Plot,Coimbatore,TN,3/9/2024,6388274,2873,2,2,A1832
P1933,Prime Residential Plot,Plot,Coimbatore,TN,3/10/2024,6658354,2983,2,2,A1833
P1934,Prime Residential Plot,Plot,Coimbatore,TN,3/11/2024,6231443,1691,2,2,A1834
P1935,Prime Residential Plot,Plot,Coimbatore,TN,3/12/2024,9071856,2793,2,2,A1835
P1936,Prime Residential Plot,Plot,Coimbatore,TN,3/13/2024,6606881,2970,3,2,A1836
P1937,Prime Residential Plot,Plot,Coimbatore,TN,3/14/2024,4660915,2526,2,2,A1837
P1938,Prime Residential Plot,Plot,Coimbatore,TN,3/15/2024,7679050,1926,2,2,A1838
P1939,Prime Residential Plot,Plot,Coimbatore,TN,3/16/2024,5428018,2545,2,2,A1839
P1940,Prime Residential Plot,Plot,Coimbatore,TN,3/17/2024,6376644,1297,2,2,A1840
P1941,Prime Residential Plot,Plot,Coimbatore,TN,3/18/2024,4920936,1528,2,2,A1841
P1942,Prime Residential Plot,Plot,Coimbatore,TN,3/19/2024,6143563,1244,3,2,A1842
P1943,Prime Residential Plot,Plot,Coimbatore,TN,3/20/2024,5937675,2743,2,2,A1843
P1944,Prime Residential Plot,Plot,Coimbatore,TN,3/21/2024,9227178,2732,2,2,A1844
P1945,Prime Residential Plot,Plot,Coimbatore,TN,3/22/2024,5072859,2275,2,2,A1845
P1946,Prime Residential Plot,Plot,Coimbatore,TN,3/23/2024,9228437,1507,3,2,A1846
P1947,Prime Residential Plot,Plot,Coimbatore,TN,3/24/2024,5858204,2076,3,2,A1847
P1948,Prime Residential Plot,Plot,Coimbatore,TN,3/25/2024,5467979,1339,2,2,A1848
P1949,Prime Residential Plot,Plot,Coimbatore,TN,3/26/2024,6291981,2373,2,2,A1849
P1950,Prime Residential Plot,Plot,Coimbatore,TN,3/27/2024,8652666,1992,3,2,A1850
P1951,Prime Residential Plot,Plot,Coimbatore,TN,3/28/2024,5619711,1538,2,2,A1851
P1952,Prime Residential Plot,Plot,Coimbatore,TN,3/29/2024,6530941,2358,2,2,A1852
P1953,Prime Residential Plot,Plot,Coimbatore,TN,3/30/2024,6095607,1883,2,2,A1853
P1954,Prime Residential Plot,Plot,Coimbatore,TN,3/31/2024,9304397,2198,3,2,A1854
P1955,Prime Residential Plot,Plot,Coimbatore,TN,4/1/2024,7425316,1296,2,2,A1855
P1956,Prime Residential Plot,Plot,Coimbatore,TN,4/2/2024,4673705,1870,2,2,A1856
P1957,Prime Residential Plot,Plot,Coimbatore,TN,4/3/2024,7060133,1538,2,2,A1857
P1958,Prime Residential Plot,Plot,Coimbatore,TN,4/4/2024,4930753,2565,3,2,A1858
P1959,Prime Residential Plot,Plot,Coimbatore,TN,4/5/2024,8330101,1029,3,2,A1859
P1960,Prime Residential Plot,Plot,Coimbatore,TN,4/6/2024,9171703,2767,2,2,A1860
P1961,Prime Residential Plot,Plot,Coimbatore,TN,4/7/2024,9174478,1986,3,2,A1861
P1962,Prime Residential Plot,Plot,Coimbatore,TN,4/8/2024,6540735,1920,3,2,A1862
P1963,Prime Residential Plot,Plot,Coimbatore,TN,4/9/2024,5229235,1573,3,2,A1863
P1964,Prime Residential Plot,Plot,Coimbatore,TN,4/10/2024,4922828,1826,3,2,A1864
P1965,Prime Residential Plot,Plot,Coimbatore,TN,4/11/2024,5602757,1910,3,2,A1865
P1966,Prime Residential Plot,Plot,Coimbatore,TN,4/12/2024,5034716,2549,3,2,A1866
P1967,Prime Residential Plot,Plot,Coimbatore,TN,4/13/2024,7892781,2454,2,2,A1867
P1968,Prime Residential Plot,Plot,Coimbatore,TN,4/14/2024,7259886,2221,3,2,A1868
P1969,Prime Residential Plot,Plot,Coimbatore,TN,4/15/2024,7913162,1980,2,2,A1869
P1970,Prime Residential Plot,Plot,Coimbatore,TN,4/16/2024,7375771,1154,2,2,A1870
P1971,Prime Residential Plot,Plot,Coimbatore,TN,4/17/2024,7142089,2147,2,2,A1871
P1972,Prime Residential Plot,Plot,Coimbatore,TN,4/18/2024,6401760,1852,2,2,A1872
P1973,Prime Residential Plot,Plot,Coimbatore,TN,4/19/2024,6712139,2256,3,2,A1873
P1974,Prime Residential Plot,Plot,Coimbatore,TN,4/20/2024,6385865,1941,3,2,A1874
P1975,Prime Residential Plot,Plot,Coimbatore,TN,4/21/2024,8266667,2466,2,2,A1875
P1976,Prime Residential Plot,Plot,Coimbatore,TN,4/22/2024,6614458,2362,2,2,A1876
P1977,Prime Residential Plot,Plot,Coimbatore,TN,4/23/2024,4990090,1139,3,2,A1877
P1978,Prime Residential Plot,Plot,Coimbatore,TN,4/24/2024,5693179,1498,3,2,A1878
P1979,Prime Residential Plot,Plot,Coimbatore,TN,4/25/2024,8373012,1557,2,2,A1879
P1980,Prime Residential Plot,Plot,Coimbatore,TN,4/26/2024,8367417,1732,3,2,A1880
P1981,Prime Residential Plot,Plot,Coimbatore,TN,4/27/2024,6756709,1487,3,2,A1881
P1982,Prime Residential Plot,Plot,Coimbatore,TN,4/28/2024,5873658,1666,2,2,A1882
P1983,Prime Residential Plot,Plot,Coimbatore,TN,4/29/2024,7187236,1365,3,2,A1883
P1984,Prime Residential Plot,Plot,Coimbatore,TN,4/30/2024,5416648,2601,2,2,A1884
P1985,Prime Residential Plot,Plot,Coimbatore,TN,5/1/2024,8712650,2724,3,2,A1885
P1986,Prime Residential Plot,Plot,Coimbatore,TN,5/2/2024,6281395,2811,3,2,A1886
P1987,Prime Residential Plot,Plot,Coimbatore,TN,5/3/2024,6028722,1260,3,2,A1887
P1988,Prime Residential Plot,Plot,Coimbatore,TN,5/4/2024,8181405,2143,2,2,A1888
P1989,Prime Residential Plot,Plot,Coimbatore,TN,5/5/2024,6300405,1627,3,2,A1889
P1990,Prime Residential Plot,Plot,Coimbatore,TN,5/6/2024,5832304,1488,2,2,A1890
P1991,Prime Residential Plot,Plot,Coimbatore,TN,5/7/2024,5437497,2563,3,2,A1891
P1992,Prime Residential Plot,Plot,Coimbatore,TN,5/8/2024,8513987,2688,3,2,A1892
P1993,Prime Residential Plot,Plot,Coimbatore,TN,5/9/2024,8409753,1534,2,2,A1893
P1994,Prime Residential Plot,Plot,Coimbatore,TN,5/10/2024,5250119,2899,3,2,A1894
P1995,Prime Residential Plot,Plot,Coimbatore,TN,5/11/2024,4502609,2707,3,2,A1895
P1996,Prime Residential Plot,Plot,Coimbatore,TN,5/12/2024,7993712,1357,2,2,A1896
P1997,Prime Residential Plot,Plot,Coimbatore,TN,5/13/2024,6417754,1032,2,2,A1897
P1998,Prime Residential Plot,Plot,Coimbatore,TN,5/14/2024,6251439,2442,2,2,A1898
P1999,Prime Residential Plot,Plot,Coimbatore,TN,5/15/2024,6603192,2019,3,2,A1899
P2000,Prime Residential Plot,Plot,Coimbatore,TN,5/16/2024,7388823,2212,2,2,A1900
P2001,Prime Residential Plot,Plot,Coimbatore,TN,5/17/2024,6186099,2773,2,2,A1901
P2002,Prime Residential Plot,Plot,Coimbatore,TN,5/18/2024,4583821,2868,2,2,A1902
P2003,Prime Residential Plot,Plot,Coimbatore,TN,5/19/2024,4566658,2283,2,2,A1903
P2004,Prime Residential Plot,Plot,Coimbatore,TN,5/20/2024,7885131,2241,2,2,A1904
P2005,Prime Residential Plot,Plot,Coimbatore,TN,5/21/2024,6001164,2656,2,2,A1905
P2006,Prime Residential Plot,Plot,Coimbatore,TN,5/22/2024,8870764,1576,3,2,A1906
P2007,Prime Residential Plot,Plot,Coimbatore,TN,5/23/2024,6597304,2529,2,2,A1907
P2008,Prime Residential Plot,Plot,Coimbatore,TN,5/24/2024,6389699,1618,2,2,A1908
P2009,Prime Residential Plot,Plot,Coimbatore,TN,5/25/2024,9444114,1683,3,2,A1909
P2010,Prime Residential Plot,Plot,Coimbatore,TN,5/26/2024,5429638,2861,2,2,A1910
P2011,Prime Residential Plot,Plot,Coimbatore,TN,5/27/2024,5620619,1339,2,2,A1911
P2012,Prime Residential Plot,Plot,Coimbatore,TN,5/28/2024,6966055,1167,2,2,A1912
P2013,Prime Residential Plot,Plot,Coimbatore,TN,5/29/2024,6702747,1279,3,2,A1913
P2014,Prime Residential Plot,Plot,Coimbatore,TN,5/30/2024,7060798,1703,3,2,A1914
P2015,Prime Residential Plot,Plot,Coimbatore,TN,5/31/2024,5927174,2601,2,2,A1915
P2016,Prime Residential Plot,Plot,Coimbatore,TN,6/1/2024,7269760,1628,3,2,A1916
P2017,Prime Residential Plot,Plot,Coimbatore,TN,6/2/2024,5161147,1934,3,2,A1917
P2018,Prime Residential Plot,Plot,Coimbatore,TN,6/3/2024,8176808,1411,3,2,A1918
P2019,Prime Residential Plot,Plot,Coimbatore,TN,6/4/2024,9037098,2216,2,2,A1919
P2020,Prime Residential Plot,Plot,Coimbatore,TN,6/5/2024,6010553,2514,3,2,A1920
P2021,Prime Residential Plot,Plot,Coimbatore,TN,6/6/2024,6712884,1555,2,2,A1921
P2022,Prime Residential Plot,Plot,Coimbatore,TN,6/7/2024,5408922,1156,3,2,A1922
P2023,Prime Residential Plot,Plot,Coimbatore,TN,6/8/2024,9191651,2453,2,2,A1923
P2024,Prime Residential Plot,Plot,Coimbatore,TN,6/9/2024,9370707,1670,3,2,A1924
P2025,Prime Residential Plot,Plot,Coimbatore,TN,6/10/2024,7925685,2885,2,2,A1925
P2026,Prime Residential Plot,Plot,Coimbatore,TN,6/11/2024,8367497,2035,3,2,A1926
P2027,Prime Residential Plot,Plot,Coimbatore,TN,6/12/2024,4983615,2447,2,2,A1927
P2028,Prime Residential Plot,Plot,Coimbatore,TN,6/13/2024,5861978,2678,3,2,A1928
P2029,Prime Residential Plot,Plot,Coimbatore,TN,6/14/2024,4811622,1914,3,2,A1929
P2030,Prime Residential Plot,Plot,Coimbatore,TN,6/15/2024,7002697,1315,2,2,A1930
P2031,Elite Towers,Apartment,Coimbatore,TN,6/16/2024,6707738,1875,2,2,A1931
P2032,Elite Towers,Apartment,Coimbatore,TN,6/17/2024,5567439,1837,3,2,A1932
P2033,Elite Towers,Apartment,Coimbatore,TN,6/18/2024,5080071,2024,3,2,A1933
P2034,Elite Towers,Apartment,Coimbatore,TN,6/19/2024,4779145,1535,2,2,A1934
P2035,Elite Towers,Apartment,Coimbatore,TN,6/20/2024,6932975,1515,2,2,A1935
P2036,Elite Towers,Apartment,Coimbatore,TN,6/21/2024,4781086,1608,2,2,A1936
P2037,Elite Towers,Apartment,Coimbatore,TN,6/22/2024,7992475,1545,2,2,A1937
P2038,Elite Towers,Apartment,Coimbatore,TN,6/23/2024,6289091,2103,3,2,A1938
P2039,Elite Towers,Apartment,Coimbatore,TN,6/24/2024,6181407,2323,2,2,A1939
P2040,Elite Towers,Apartment,Coimbatore,TN,6/25/2024,6891371,1656,2,2,A1940
P2041,Elite Towers,Apartment,Coimbatore,TN,6/26/2024,6039914,2491,3,2,A1941
P2042,Elite Towers,Apartment,Coimbatore,TN,6/27/2024,4717299,1862,3,2,A1942
P2043,Elite Towers,Apartment,Coimbatore,TN,6/28/2024,7660434,1799,2,2,A1943
P2044,Elite Towers,Apartment,Coimbatore,TN,6/29/2024,9471892,1974,2,2,A1944
P2045,Elite Towers,Apartment,Coimbatore,TN,6/30/2024,9144216,2414,3,2,A1945
P2046,Elite Towers,Apartment,Coimbatore,TN,7/1/2024,4731340,2457,3,2,A1946
P2047,Elite Towers,Apartment,Coimbatore,TN,7/2/2024,6220315,2070,3,2,A1947
P2048,Elite Towers,Apartment,Coimbatore,TN,7/3/2024,8016416,2136,2,2,A1948
P2049,Elite Towers,Apartment,Coimbatore,TN,7/4/2024,6065030,2353,3,2,A1949
P2050,Elite Towers,Apartment,Coimbatore,TN,7/5/2024,4787157,1752,3,2,A1950
P2051,Elite Towers,Apartment,Coimbatore,TN,7/6/2024,6157961,2060,2,2,A1951
P2052,Elite Towers,Apartment,Coimbatore,TN,7/7/2024,7358052,1935,3,2,A1952
P2053,Elite Towers,Apartment,Coimbatore,TN,7/8/2024,7427908,2284,2,2,A1953
P2054,Elite Towers,Apartment,Coimbatore,TN,7/9/2024,5632836,1693,3,2,A1954
P2055,Elite Towers,Apartment,Coimbatore,TN,7/10/2024,6447891,2413,3,2,A1955
P2056,Elite Towers,Apartment,Coimbatore,TN,7/11/2024,6354108,1610,2,2,A1956
P2057,Elite Towers,Apartment,Coimbatore,TN,7/12/2024,4669257,2202,3,2,A1957
P2058,Elite Towers,Apartment,Coimbatore,TN,7/13/2024,4669922,1698,2,2,A1958
P2059,Elite Towers,Apartment,Coimbatore,TN,7/14/2024,9413149,1616,2,2,A1959
P2060,Elite Towers,Apartment,Coimbatore,TN,7/15/2024,8240590,2323,2,2,A1960
P2061,Elite Towers,Apartment,Coimbatore,TN,7/16/2024,6383764,1982,2,2,A1961
P2062,Elite Towers,Apartment,Coimbatore,TN,7/17/2024,4574003,2216,2,2,A1962
P2063,Elite Towers,Apartment,Coimbatore,TN,7/18/2024,5328036,2110,3,2,A1963
P2064,Elite Towers,Apartment,Coimbatore,TN,7/19/2024,5934870,1965,2,2,A1964
P2065,Elite Towers,Apartment,Coimbatore,TN,7/20/2024,7170231,1800,3,2,A1965
P2066,Elite Towers,Apartment,Coimbatore,TN,7/21/2024,7295264,2311,3,2,A1966
P2067,Elite Towers,Apartment,Coimbatore,TN,7/22/2024,8936761,2462,2,2,A1967
P2068,Elite Towers,Apartment,Coimbatore,TN,7/23/2024,8800022,1830,2,2,A1968
P2069,Elite Towers,Apartment,Coimbatore,TN,7/24/2024,8953870,1562,3,2,A1969
P2070,Elite Towers,Apartment,Coimbatore,TN,7/25/2024,6053735,2215,3,2,A1970
P2071,Elite Towers,Apartment,Coimbatore,TN,7/26/2024,5295015,1530,2,2,A1971
P2072,Elite Towers,Apartment,Coimbatore,TN,7/27/2024,5661096,1560,2,2,A1972
P2073,Elite Towers,Apartment,Coimbatore,TN,7/28/2024,5498466,2160,2,2,A1973
P2074,Elite Towers,Apartment,Coimbatore,TN,7/29/2024,9130887,1675,2,2,A1974
P2075,Elite Towers,Apartment,Coimbatore,TN,7/30/2024,8970140,1617,2,2,A1975
P2076,Elite Towers,Apartment,Coimbatore,TN,7/31/2024,7492544,2005,3,2,A1976
P2077,Elite Towers,Apartment,Coimbatore,TN,8/1/2024,4915367,2036,3,2,A1977
P2078,Elite Towers,Apartment,Coimbatore,TN,8/2/2024,7515955,1914,3,2,A1978
P2079,Elite Towers,Apartment,Coimbatore,TN,8/3/2024,7100535,1815,2,2,A1979
P2080,Elite Towers,Apartment,Coimbatore,TN,8/4/2024,8438526,2267,2,2,A1980
P2081,Elite Towers,Apartment,Coimbatore,TN,8/5/2024,7543692,2325,2,2,A1981
P2082,Elite Towers,Apartment,Coimbatore,TN,8/6/2024,6401083,1731,2,2,A1982
P2083,Elite Towers,Apartment,Coimbatore,TN,8/7/2024,4747842,1885,2,2,A1983
P2084,Elite Towers,Apartment,Coimbatore,TN,8/8/2024,7818116,2382,2,2,A1984
P2085,Elite Towers,Apartment,Coimbatore,TN,8/9/2024,9165704,2257,2,2,A1985
P2086,Elite Towers,Apartment,Coimbatore,TN,8/10/2024,5062789,1663,2,2,A1986
P2087,Elite Towers,Apartment,Coimbatore,TN,8/11/2024,5247717,1745,3,2,A1987
P2088,Elite Towers,Apartment,Coimbatore,TN,8/12/2024,4645931,1827,2,2,A1988
P2089,Elite Towers,Apartment,Coimbatore,TN,8/13/2024,7304508,1784,2,2,A1989
P2090,Elite Towers,Apartment,Coimbatore,TN,8/14/2024,6640751,1912,3,2,A1990
P2091,Elite Towers,Apartment,Coimbatore,TN,8/15/2024,7127684,1741,3,2,A1991
P2092,Elite Towers,Apartment,Coimbatore,TN,8/16/2024,5528624,1603,3,2,A1992
P2093,Elite Towers,Apartment,Coimbatore,TN,8/17/2024,6316063,1957,3,2,A1993
P2094,Elite Towers,Apartment,Coimbatore,TN,8/18/2024,8459270,1727,2,2,A1994
P2095,Elite Towers,Apartment,Coimbatore,TN,8/19/2024,6467689,1929,2,2,A1995
P2096,Elite Towers,Apartment,Coimbatore,TN,8/20/2024,7646725,2342,2,2,A1996
P2097,Elite Towers,Apartment,Coimbatore,TN,8/21/2024,6466967,2014,3,2,A1997
P2098,Elite Towers,Apartment,Coimbatore,TN,8/22/2024,8839727,1592,2,2,A1998
P2099,Elite Towers,Apartment,Coimbatore,TN,8/23/2024,5084902,2448,3,2,A1999
P2100,Elite Towers,Apartment,Coimbatore,TN,8/24/2024,7851828,2076,3,2,A2000
P2101,Elite Towers,Apartment,Coimbatore,TN,8/25/2024,7530844,2497,3,2,A2001
P2102,Elite Towers,Apartment,Coimbatore,TN,8/26/2024,5852919,1540,3,2,A2002
P2103,Elite Towers,Apartment,Coimbatore,TN,8/27/2024,8047067,1760,2,2,A2003
P2104,Elite Towers,Apartment,Coimbatore,TN,8/28/2024,6836967,2153,3,2,A2004
P2105,Elite Towers,Apartment,Coimbatore,TN,8/29/2024,8472555,1984,3,2,A2005
P2106,Elite Towers,Apartment,Coimbatore,TN,8/30/2024,8979016,2494,2,2,A2006
P2107,Elite Towers,Apartment,Coimbatore,TN,8/31/2024,9461993,1724,2,2,A2007
P2108,Elite Towers,Apartment,Coimbatore,TN,9/1/2024,4629057,1765,3,2,A2008
P2109,Elite Towers,Apartment,Coimbatore,TN,9/2/2024,9450311,1903,3,2,A2009
P2110,Elite Towers,Apartment,Coimbatore,TN,9/3/2024,8031139,1869,3,2,A2010
P2111,Elite Towers,Apartment,Coimbatore,TN,9/4/2024,6845179,1901,3,2,A2011
P2112,Elite Towers,Apartment,Coimbatore,TN,9/5/2024,6880480,2135,2,2,A2012
P2113,Elite Towers,Apartment,Coimbatore,TN,9/6/2024,5977004,2318,3,2,A2013
P2114,Elite Towers,Apartment,Coimbatore,TN,9/7/2024,8960798,1724,2,2,A2014
P2115,Elite Towers,Apartment,Coimbatore,TN,9/8/2024,8759820,2180,3,2,A2015
P2116,Elite Towers,Apartment,Coimbatore,TN,9/9/2024,7852622,1557,2,2,A2016
P2117,Elite Towers,Apartment,Coimbatore,TN,9/10/2024,9009441,2398,3,2,A2017
P2118,Elite Towers,Apartment,Coimbatore,TN,9/11/2024,5765921,2481,2,2,A2018
P2119,Elite Towers,Apartment,Coimbatore,TN,9/12/2024,6417525,2055,2,2,A2019
P2120,Elite Towers,Apartment,Coimbatore,TN,9/13/2024,6899132,2106,2,2,A2020
P2121,Elite Towers,Apartment,Coimbatore,TN,9/14/2024,6852355,1633,2,2,A2021
P2122,Elite Towers,Apartment,Coimbatore,TN,9/15/2024,8781257,2236,2,2,A2022
P2123,Elite Towers,Apartment,Coimbatore,TN,9/16/2024,8425301,1736,3,2,A2023
P2124,Elite Towers,Apartment,Coimbatore,TN,9/17/2024,6920366,2282,3,2,A2024
P2125,Elite Towers,Apartment,Coimbatore,TN,9/18/2024,6636761,2093,2,2,A2025
P2126,Elite Towers,Apartment,Coimbatore,TN,9/19/2024,6482795,1637,3,2,A2026
P2127,Elite Towers,Apartment,Coimbatore,TN,9/20/2024,8899278,2485,2,2,A2027
P2128,Elite Towers,Apartment,Coimbatore,TN,9/21/2024,5988002,2190,2,2,A2028
P2129,Elite Towers,Apartment,Coimbatore,TN,9/22/2024,5636425,2118,2,2,A2029
P2130,Elite Towers,Apartment,Coimbatore,TN,9/23/2024,7603393,2247,2,2,A2030
P2131,Elite Towers,Apartment,Coimbatore,TN,9/24/2024,6736444,1813,2,2,A2031
P2132,Elite Towers,Apartment,Coimbatore,TN,9/25/2024,8852875,2239,3,2,A2032
P2133,Elite Towers,Apartment,Coimbatore,TN,9/26/2024,6045262,1636,2,2,A2033
P2134,Elite Towers,Apartment,Coimbatore,TN,9/27/2024,6753407,1639,2,2,A2034
P2135,Elite Towers,Apartment,Coimbatore,TN,9/28/2024,5665299,1841,3,2,A2035
P2136,Elite Towers,Apartment,Coimbatore,TN,9/29/2024,4741013,2013,2,2,A2036
P2137,Elite Towers,Apartment,Coimbatore,TN,9/30/2024,5203616,2415,3,2,A2037
P2138,Elite Towers,Apartment,Coimbatore,TN,10/1/2024,5551246,2168,2,2,A2038
P2139,Elite Towers,Apartment,Coimbatore,TN,10/2/2024,6945601,2368,3,2,A2039
P2140,Elite Towers,Apartment,Coimbatore,TN,10/3/2024,9452556,1557,2,2,A2040
P2141,Elite Towers,Apartment,Coimbatore,TN,10/4/2024,5486259,1840,3,2,A2041
P2142,Elite Towers,Apartment,Coimbatore,TN,10/5/2024,6010395,2118,3,2,A2042
P2143,Elite Towers,Apartment,Coimbatore,TN,10/6/2024,6629288,1936,3,2,A2043
P2144,Elite Towers,Apartment,Coimbatore,TN,10/7/2024,8204790,2141,3,2,A2044
P2145,Elite Towers,Apartment,Coimbatore,TN,10/8/2024,7165392,2311,3,2,A2045
P2146,Elite Towers,Apartment,Coimbatore,TN,10/9/2024,9178401,1658,3,2,A2046
P2147,Elite Towers,Apartment,Coimbatore,TN,10/10/2024,6176357,2027,3,2,A2047
P2148,Elite Towers,Apartment,Coimbatore,TN,10/11/2024,7481644,2056,3,2,A2048
P2149,Elite Towers,Apartment,Coimbatore,TN,10/12/2024,7303319,2425,2,2,A2049
P2150,Elite Towers,Apartment,Coimbatore,TN,10/13/2024,7846765,1862,2,2,A2050
P2151,Elite Towers,Apartment,Trichy,TN,10/14/2024,6974607,1938,3,2,A2051
P2152,Elite Towers,Apartment,Trichy,TN,10/15/2024,9165561,2358,2,2,A2052
P2153,Elite Towers,Apartment,Trichy,TN,10/16/2024,7329899,1986,2,2,A2053
P2154,Elite Towers,Apartment,Trichy,TN,10/17/2024,7762038,1551,2,2,A2054
P2155,Elite Towers,Apartment,Trichy,TN,10/18/2024,6099861,1578,2,2,A2055
P2156,Elite Towers,Apartment,Trichy,TN,10/19/2024,9167702,2424,3,2,A2056
P2157,Elite Towers,Apartment,Trichy,TN,10/20/2024,6447947,2011,2,2,A2057
P2158,Elite Towers,Apartment,Trichy,TN,10/21/2024,8317769,2382,3,2,A2058
P2159,Elite Towers,Apartment,Trichy,TN,10/22/2024,4823115,2256,2,2,A2059
P2160,Elite Towers,Apartment,Trichy,TN,10/23/2024,7914360,1818,3,2,A2060
P2161,Elite Towers,Apartment,Trichy,TN,10/24/2024,7616842,1782,2,2,A2061
P2162,Elite Towers,Apartment,Trichy,TN,10/25/2024,5399967,1634,3,2,A2062
P2163,Elite Towers,Apartment,Trichy,TN,10/26/2024,8061838,2481,3,2,A2063
P2164,Elite Towers,Apartment,Trichy,TN,10/27/2024,7271534,1975,2,2,A2064
P2165,Elite Towers,Apartment,Trichy,TN,10/28/2024,5160468,2438,3,2,A2065
P2166,Elite Towers,Apartment,Trichy,TN,10/29/2024,8245744,1524,2,2,A2066
P2167,Elite Towers,Apartment,Trichy,TN,10/30/2024,8221852,1902,2,2,A2067
P2168,Elite Towers,Apartment,Trichy,TN,10/31/2024,8315439,2477,2,2,A2068
P2169,Elite Towers,Apartment,Trichy,TN,11/1/2024,6253139,2021,3,2,A2069
P2170,Elite Towers,Apartment,Trichy,TN,11/2/2024,5296539,2401,2,2,A2070
P2171,Elite Towers,Apartment,Trichy,TN,11/3/2024,6979199,1832,3,2,A2071
P2172,Elite Towers,Apartment,Trichy,TN,11/4/2024,5187200,1712,2,2,A2072
P2173,Elite Towers,Apartment,Trichy,TN,11/5/2024,7249178,1512,2,2,A2073
P2174,Elite Towers,Apartment,Trichy,TN,11/6/2024,5436435,1746,2,2,A2074
P2175,Elite Towers,Apartment,Trichy,TN,11/7/2024,6156540,1565,2,2,A2075
P2176,Elite Towers,Apartment,Trichy,TN,11/8/2024,7417224,1715,2,2,A2076
P2177,Elite Towers,Apartment,Trichy,TN,11/9/2024,4803396,2201,2,2,A2077
P2178,Elite Towers,Apartment,Trichy,TN,11/10/2024,8951345,1922,3,2,A2078
P2179,Elite Towers,Apartment,Trichy,TN,11/11/2024,9316873,1687,3,2,A2079
